,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019 – 2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020 – 2021,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021 – 2022,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023 – 2024,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024 – 2025,2025,,
,,Jan 6 – Jan 12,Jan 13 – Jan 19,Jan 20 – Jan 26,Jan 27 – Feb 2,Feb 3 – Feb 9,Feb 10 – Feb 16,Feb 17 – Feb 23,Feb 24 – Mar 2,Mar 3 – Mar 9,Mar 10 – Mar 16,Mar 17 – Mar 23,Mar 24 – Mar 30,Mar 31 – Apr 6,Apr 7 – Apr 13,Apr 14 – Apr 20,Apr 21 – Apr 27,Apr 28 – May 4,May 5 – May 11,May 12 – May 18,May 19 – May 25,May 26 – Jun 1,Jun 2 – Jun 8,Jun 9 – Jun 15,Jun 16 – Jun 22,Jun 23 – Jun 29,Jun 30 – Jul 6,Jul 7 – Jul 13,Jul 14 – Jul 20,Jul 21 – Jul 27,Jul 28 – Aug 3,Aug 4 – Aug 10,Aug 11 – Aug 17,Aug 18 – Aug 24,Aug 25 – Aug 31,Sep 1 – Sep 7,Sep 8 – Sep 14,Sep 15 – Sep 21,Sep 22 – Sep 28,Sep 29 – Oct 5,Oct 6 – Oct 12,Oct 13 – Oct 19,Oct 20 – Oct 26,Oct 27 – Nov 2,Nov 3 – Nov 9,Nov 10 – Nov 16,Nov 17 – Nov 23,Nov 24 – Nov 30,Dec 1 – Dec 7,Dec 8 – Dec 14,Dec 15 – Dec 21,Dec 22 – Dec 28,Dec 29 – Jan 4,Jan 5 – Jan 11,Jan 12 – Jan 18,Jan 19 – Jan 25,Jan 26 – Feb 1,Feb 2 – Feb 8,Feb 9 – Feb 15,Feb 16 – Feb 22,Feb 23 – Feb 29,Mar 1 – Mar 7,Mar 8 – Mar 14,Mar 15 – Mar 21,Mar 22 – Mar 28,Mar 29 – Apr 4,Apr 5 – Apr 11,Apr 12 – Apr 18,Apr 19 – Apr 25,Apr 26 – May 2,May 3 – May 9,May 10 – May 16,May 17 – May 23,May 24 – May 30,May 31 – Jun 6,Jun 7 – Jun 13,Jun 14 – Jun 20,Jun 21 – Jun 27,Jun 28 – Jul 4,Jul 5 – Jul 11,Jul 12 – Jul 18,Jul 19 – Jul 25,Jul 26 – Aug 1,Aug 2 – Aug 8,Aug 9 – Aug 15,Aug 16 – Aug 22,Aug 23 – Aug 29,Aug 30 – Sep 5,Sep 6 – Sep 12,Sep 13 – Sep 19,Sep 20 – Sep 26,Sep 27 – Oct 3,Oct 4 – Oct 10,Oct 11 – Oct 17,Oct 18 – Oct 24,Oct 25 – Oct 31,Nov 1 – Nov 7,Nov 8 – Nov 14,Nov 15 – Nov 21,Nov 22 – Nov 28,Nov 29 – Dec 5,Dec 6 – Dec 12,Dec 13 – Dec 19,Dec 20 – Dec 26,Dec 27 – Jan 2,Jan 3 – Jan 9,Jan 10 – Jan 16,Jan 17 – Jan 23,Jan 24 – Jan 30,Jan 31 – Feb 6,Feb 7 – Feb 13,Feb 14 – Feb 20,Feb 21 – Feb 27,Feb 28 – Mar 6,Mar 7 – Mar 13,Mar 14 – Mar 20,Mar 21 – Mar 27,Mar 28 – Apr 3,Apr 4 – Apr 10,Apr 11 – Apr 17,Apr 18 – Apr 24,Apr 25 – May 1,May 2 – May 8,May 9 – May 15,May 16 – May 22,May 23 – May 29,May 30 – Jun 5,Jun 6 – Jun 12,Jun 13 – Jun 19,Jun 20 – Jun 26,Jun 27 – Jul 3,Jul 4 – Jul 10,Jul 11 – Jul 17,Jul 18 – Jul 24,Jul 25 – Jul 31,Aug 1 – Aug 7,Aug 8 – Aug 14,Aug 15 – Aug 21,Aug 22 – Aug 28,Aug 29 – Sep 4,Sep 5 – Sep 11,Sep 12 – Sep 18,Sep 19 – Sep 25,Sep 26 – Oct 2,Oct 3 – Oct 9,Oct 10 – Oct 16,Oct 17 – Oct 23,Oct 24 – Oct 30,Oct 31 – Nov 6,Nov 7 – Nov 13,Nov 14 – Nov 20,Nov 21 – Nov 27,Nov 28 – Dec 4,Dec 5 – Dec 11,Dec 12 – Dec 18,Dec 19 – Dec 25,Dec 26 – Jan 1,Jan 2 – Jan 8,Jan 9 – Jan 15,Jan 16 – Jan 22,Jan 23 – Jan 29,Jan 30 – Feb 5,Feb 6 – Feb 12,Feb 13 – Feb 19,Feb 20 – Feb 26,Feb 27 – Mar 5,Mar 6 – Mar 12,Mar 13 – Mar 19,Mar 20 – Mar 26,Mar 27 – Apr 2,Apr 3 – Apr 9,Apr 10 – Apr 16,Apr 17 – Apr 23,Apr 24 – Apr 30,May 1 – May 7,May 8 – May 14,May 15 – May 21,May 22 – May 28,May 29 – Jun 4,Jun 5 – Jun 11,Jun 12 – Jun 18,Jun 19 – Jun 25,Jun 26 – Jul 2,Jul 3 – Jul 9,Jul 10 – Jul 16,Jul 17 – Jul 23,Jul 24 – Jul 30,Jul 31 – Aug 6,Aug 7 – Aug 13,Aug 14 – Aug 20,Aug 21 – Aug 27,Aug 28 – Sep 3,Sep 4 – Sep 10,Sep 11 – Sep 17,Sep 18 – Sep 24,Sep 25 – Oct 1,Oct 2 – Oct 8,Oct 9 – Oct 15,Oct 16 – Oct 22,Oct 23 – Oct 29,Oct 30 – Nov 5,Nov 6 – Nov 12,Nov 13 – Nov 19,Nov 20 – Nov 26,Nov 27 – Dec 3,Dec 4 – Dec 10,Dec 11 – Dec 17,Dec 18 – Dec 24,Dec 25 – Dec 31,Jan 1 – Jan 7,Jan 8 – Jan 14,Jan 15 – Jan 21,Jan 22 – Jan 28,Jan 29 – Feb 4,Feb 5 – Feb 11,Feb 12 – Feb 18,Feb 19 – Feb 25,Feb 26 – Mar 4,Mar 5 – Mar 11,Mar 12 – Mar 18,Mar 19 – Mar 25,Mar 26 – Apr 1,Apr 2 – Apr 8,Apr 9 – Apr 15,Apr 16 – Apr 22,Apr 23 – Apr 29,Apr 30 – May 6,May 7 – May 13,May 14 – May 20,May 21 – May 27,May 28 – Jun 3,Jun 4 – Jun 10,Jun 11 – Jun 17,Jun 18 – Jun 24,Jun 25 – Jul 1,Jul 2 – Jul 8,Jul 9 – Jul 15,Jul 16 – Jul 22,Jul 23 – Jul 29,Jul 30 – Aug 5,Aug 6 – Aug 12,Aug 13 – Aug 19,Aug 20 – Aug 26,Aug 27 – Sep 2,Sep 3 – Sep 9,Sep 10 – Sep 16,Sep 17 – Sep 23,Sep 24 – Sep 30,Oct 1 – Oct 7,Oct 8 – Oct 14,Oct 15 – Oct 21,Oct 22 – Oct 28,Oct 29 – Nov 4,Nov 5 – Nov 11,Nov 12 – Nov 18,Nov 19 – Nov 25,Nov 26 – Dec 2,Dec 3 – Dec 9,Dec 10 – Dec 16,Dec 17 – Dec 23,Dec 24 – Dec 30,Dec 31 – Jan 6,Jan 7 – Jan 13,Jan 14 – Jan 20,Jan 21 – Jan 27,Jan 28 – Feb 3,Feb 4 – Feb 10,Feb 11 – Feb 17,Feb 18 – Feb 24,Feb 25 – Mar 2,Mar 3 – Mar 9,Mar 10 – Mar 16,Mar 17 – Mar 23,Mar 24 – Mar 30,Mar 31 – Apr 6,Apr 7 – Apr 13,Apr 14 – Apr 20,Apr 21 – Apr 27,Apr 28 – May 4,May 5 – May 11,May 12 – May 18,May 19 – May 25,May 26 – Jun 1,Jun 2 – Jun 8,Jun 9 – Jun 15,Jun 16 – Jun 22,Jun 23 – Jun 29,Jun 30 – Jul 6,Jul 7 – Jul 13,Jul 14 – Jul 20,Jul 21 – Jul 27,Jul 28 – Aug 3,Aug 4 – Aug 10,Aug 11 – Aug 17,Aug 18 – Aug 24,Aug 25 – Aug 31,Sep 1 – Sep 7,Sep 8 – Sep 14,Sep 15 – Sep 21,Sep 22 – Sep 28,Sep 29 – Oct 5,Oct 6 – Oct 12,Oct 13 – Oct 19,Oct 20 – Oct 26,Oct 27 – Nov 2,Nov 3 – Nov 9,Nov 10 – Nov 16,Nov 17 – Nov 23,Nov 24 – Nov 30,Dec 1 – Dec 7,Dec 8 – Dec 14,Dec 15 – Dec 21,Dec 22 – Dec 28,Dec 29 – Jan 4,Jan 5 – Jan 11,Jan 12 – Jan 18,Jan 19 – Jan 22
State of Residence (U.S.),Age in Years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,Less than 1 years,471,381,305,257,217,188,186,157,156,129,134,102,89,68,63,63,45,49,43,29,28,16,23,22,10 or fewer,12,16,24,23,28,32,22,32,50,62,51,80,107,161,205,314,512,630,903,1103,1261,1236,1376,1113,841,668,646,479,344,290,230,168,132,137,116,111,100,54,29,18,12,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,13,13,11,25,20,34,56,91,112,209,368,510,736,852,988,1142,1052,851,726,576,496,427,389,331,278,255,276,249,234,206,242,244,251,223,224,203,173,162,168,141,86,50,43,43,54,65,41,56,56,70,73,47,60,45,75,125,138,184,256,301,432,483,441,431,414,344,289,240,233,218,179,179,197,237,273,346,391,464,600,667,724,805,828,865,818,726,785,509,482,399,338,310,230,204,140,114,100,93,66,79,85,71,69,65,52,53,48,63,65,66,40,59,46,57,63,33,57,58,41,52,60,70,78,87,123,115,118,167,209,278,326,498,616,793,916,1137,1244,1159,1242,944,822,644,550,495,318,214,196,201,172,154,104,100,63,83,54,62,44,38,42,40,23,17,19,29,23,19,26,26,22,23,15,20,24,16,13,24,24,33,27,48,63,81,145,179,274,284,324,460,671,798,772,942,759,881,927,926,535,387,160
,? 1 and < 5 years,255,201,198,154,132,127,101,100,74,63,60,50,47,31,28,18,18,24,17,16,16,10 or fewer,13,13,10 or fewer,10 or fewer,19,11,25,28,14,21,17,32,21,36,48,80,80,158,214,337,402,614,730,937,843,887,725,612,427,344,280,219,183,153,118,82,91,61,74,58,62,21,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,11,10 or fewer,10 or fewer,10 or fewer,15,21,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,14,10 or fewer,12,10 or fewer,10 or fewer,12,10 or fewer,10 or fewer,10 or fewer,12,16,25,21,24,27,39,73,93,129,190,363,533,837,1089,1097,1246,1183,1054,798,584,613,502,391,349,337,287,304,263,236,230,208,252,218,152,165,171,145,143,117,102,53,70,34,43,43,36,45,35,51,45,53,49,60,56,64,101,112,187,243,320,356,396,433,371,334,330,247,236,222,183,152,182,194,259,326,410,521,553,594,645,651,787,811,812,711,586,556,401,352,289,270,168,136,118,88,96,71,69,80,71,81,71,56,66,56,62,41,44,44,52,45,53,39,42,24,38,41,36,59,41,68,54,61,85,115,109,152,154,203,256,358,471,651,753,915,1158,1279,1140,951,822,689,599,459,330,247,164,169,160,140,89,98,64,65,62,53,57,47,51,30,41,14,33,27,34,20,31,21,15,26,16,19,17,26,24,18,28,30,41,44,49,76,122,142,213,297,389,484,701,968,1082,1191,1172,1172,1401,1129,944,521,463,193
,? 5 and < 18 years,27,26,23,30,10 or fewer,22,17,10 or fewer,10 or fewer,14,10 or fewer,19,11,10 or fewer,10 or fewer,10 or fewer,10 or fewer,11,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,12,18,20,23,20,44,68,61,88,86,83,66,59,36,23,19,20,25,19,17,15,11,10 or fewer,14,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,12,10 or fewer,10 or fewer,10 or fewer,13,10 or fewer,20,48,66,76,103,82,105,102,91,124,117,85,64,55,61,69,52,44,41,58,60,38,45,30,19,26,19,25,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,15,11,17,28,22,40,46,22,21,24,17,19,19,13,13,10 or fewer,10 or fewer,12,28,47,53,85,94,123,131,143,111,161,159,154,153,110,86,74,66,52,25,24,27,24,17,18,12,18,11,13,15,10 or fewer,10 or fewer,17,10 or fewer,15,10 or fewer,14,10 or fewer,11,14,10 or fewer,11,10 or fewer,10 or fewer,10 or fewer,10 or fewer,12,10 or fewer,10 or fewer,10 or fewer,11,10 or fewer,10 or fewer,10 or fewer,13,16,19,44,59,55,72,93,113,109,165,229,146,138,141,146,106,71,38,30,31,20,27,38,22,18,19,18,11,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,11,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,13,12,31,23,42,42,78,82,95,190,212,191,177,202,273,215,111,51,74,33
,? 18 and < 50 years,21,33,18,18,22,13,10 or fewer,10 or fewer,10 or fewer,10 or fewer,11,10 or fewer,10 or fewer,13,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,18,21,20,30,37,46,45,44,28,26,23,18,33,13,17,20,10 or fewer,10 or fewer,10 or fewer,10 or fewer,14,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,13,10 or fewer,20,31,38,60,70,78,72,94,64,69,60,50,32,24,21,15,16,15,28,18,12,26,22,11,25,20,18,30,21,23,12,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,13,25,14,24,25,16,19,21,20,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,11,26,14,17,29,32,44,41,38,58,67,68,61,92,66,45,38,44,59,22,18,21,16,11,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,12,10 or fewer,12,10 or fewer,10 or fewer,10 or fewer,15,21,18,24,29,54,77,88,155,148,159,206,176,157,126,124,113,109,75,52,52,33,29,39,26,13,16,18,10 or fewer,17,18,18,10 or fewer,11,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,20,23,23,37,43,58,77,112,115,179,161,191,216,251,209,148,44
,? 50 and < 65 years,35,22,21,10 or fewer,13,10 or fewer,17,13,13,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,14,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,21,10 or fewer,17,40,29,17,30,41,28,17,23,35,34,16,14,20,10 or fewer,10 or fewer,10 or fewer,10 or fewer,11,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,16,24,23,37,52,56,48,40,35,41,37,27,31,32,21,22,28,19,27,28,16,18,19,39,21,18,27,16,16,10 or fewer,10 or fewer,12,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,17,10 or fewer,12,10 or fewer,13,10 or fewer,18,15,17,19,10 or fewer,13,10 or fewer,10 or fewer,13,10 or fewer,14,10 or fewer,10 or fewer,27,26,15,30,37,37,48,42,66,57,67,66,55,42,51,51,43,31,21,13,11,19,19,19,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,14,10 or fewer,10 or fewer,10 or fewer,10 or fewer,11,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,18,12,10 or fewer,10 or fewer,15,12,23,11,23,51,68,90,98,128,152,160,145,131,114,142,109,64,82,70,46,36,20,35,18,22,11,25,12,10 or fewer,13,11,12,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,16,15,35,35,66,72,103,122,154,120,159,155,125,35
,? 65 and < 75 years,37,27,17,14,10 or fewer,13,10 or fewer,10 or fewer,10 or fewer,12,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,11,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,31,18,38,36,26,19,26,28,31,19,10 or fewer,10 or fewer,14,13,10 or fewer,10 or fewer,10 or fewer,11,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,15,13,14,32,24,42,22,33,39,25,27,25,10 or fewer,14,11,13,17,11,15,10 or fewer,11,19,19,16,19,14,12,12,15,16,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,12,10 or fewer,11,12,16,14,13,16,21,10 or fewer,10 or fewer,10 or fewer,10 or fewer,11,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,11,11,29,20,30,34,37,46,36,54,45,44,47,40,23,14,26,10 or fewer,20,10 or fewer,13,10 or fewer,11,36,16,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,12,10 or fewer,10 or fewer,10 or fewer,10 or fewer,12,20,10 or fewer,20,21,25,59,56,75,93,102,152,137,117,119,141,107,104,63,65,44,50,22,27,29,32,23,11,11,11,12,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,11,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,10 or fewer,12,10 or fewer,11,18,20,25,34,46,68,90,91,102,123,141,123,118,25
